,Unnamed: 0,Unnamed: 0.1,comment_id,status_id,parent_id,comment_published,num_reactions,num_likes,num_loves,num_wows,num_hahas,num_sads,num_angrys,num_special,comment_message_cleaned,hashtags,urls,text_filtered,text_tokenized,text_stemmed,text_filtered_spell_corrected,text_sentiment_scores,text_corrected_sentiment_scores,text_sentiment_scores_type,text_corrected_sentiment_scores_type
48,48,48,372145909893697_372176046557350,299048997203389_372145909893697,,2017-11-25 16:10:38,1,1,0,0,0,0,0,0,Splendide équipe bravo,[],[],Splendide quipe bravo,"['Splendide', 'quipe', 'bravo']","[u'splendid', u'quip', u'bravo']",Splendid quite bravo,0.0,0.8333333333333334,Neutral,Positive
49,49,49,368587383582883_372256446549310,299048997203389_368587383582883,,2017-11-25 22:18:19,0,0,0,0,0,0,0,0,Mario Boulanger,[],[],Mario Boulanger,"['Mario', 'Boulanger']","[u'mario', u'boulang']",Paris Boulanger,0.0,0.0,Neutral,Neutral
50,50,50,368587383582883_372537413187880,299048997203389_368587383582883,,2017-11-26 12:57:25,0,0,0,0,0,0,0,0,Coool merci,[],[],Coool merci,"['Coool', 'merci']","[u'coool', u'merci']",Fool merci,0.0,0.0,Neutral,Neutral
51,51,51,371326109975677_373799516395003,299048997203389_371326109975677,,2017-11-29 16:41:26,0,0,0,0,0,0,0,0,Sabrina Tremblay,[],[],Sabrina Tremblay,"['Sabrina', 'Tremblay']","[u'sabrina', u'tremblay']",Marina Tremblay,0.0,0.0,Neutral,Neutral
52,52,52,371326109975677_373800659728222,299048997203389_371326109975677,371326109975677_373799516395003,2017-11-29 16:46:53,1,1,0,0,0,0,0,0,Omg c’est ça!,[],[],Omg est,"['Omg', 'est']","[u'omg', u'est']",My est,0.0,0.0,Neutral,Neutral
53,53,53,365055377269417_368580683583553,299048997203389_365055377269417,,2017-11-17 13:20:25,3,3,0,0,0,0,0,0,J'ai un grand respect pour vous! Je suis un navigateur de plaisance.,[],[],grand respect navigateur plaisance,"['grand', 'respect', 'navigateur', 'plaisance']","[u'grand', u'respect', u'navigateur', u'plaisanc']",grand respect navigateur plaisance,0.5,0.5,Positive,Positive
54,54,54,365055377269417_368712126903742,299048997203389_365055377269417,,2017-11-17 21:52:29,2,2,0,0,0,0,0,0,"Bonjour vous deux; je viens de regarder le vidéo, j'ai une meilleure idée en quoi consiste ton travail! !",[],[],Bonjour vous deux je viens de regarder le ai une meilleure en quoi consiste ton travail,"['Bonjour', 'vous', 'deux', 'je', 'viens', 'de', 'regarder', 'le', 'ai', 'une', 'meilleure', 'en', 'quoi', 'consiste', 'ton', 'travail']","[u'bonjour', u'vous', u'deux', 'je', u'vien', 'de', u'regard', 'le', 'ai', u'une', u'meilleur', 'en', u'quoi', u'consist', u'ton', u'travail']",Bonjour vous deux je viens de regarded le ai une meilleure en qui consists ton travail,0.0,0.0,Neutral,Neutral
55,55,55,365055377269417_369176073524014,299048997203389_365055377269417,,2017-11-18 20:32:44,1,1,0,0,0,0,0,0,En tout cas davie es prêt pour remplacer votre flotte reste à attendre que le gouvernement ce décide!,[],[],En tout cas davie es pour remplacer votre flotte reste attendre que le gouvernement ce cide,"['En', 'tout', 'cas', 'davie', 'es', 'pour', 'remplacer', 'votre', 'flotte', 'reste', 'attendre', 'que', 'le', 'gouvernement', 'ce', 'cide']","['en', u'tout', u'cas', u'davi', 'es', u'pour', u'remplac', u'votr', u'flott', u'rest', u'attendr', u'que', 'le', u'gouvern', 'ce', u'cide']",In tout was davis es pour replaced votre floated rest attendre que le gouvernement ce side,0.0,0.0,Neutral,Neutral
56,56,56,365055377269417_373800219728266,299048997203389_365055377269417,,2017-11-29 16:44:16,1,1,0,0,0,0,0,0,Sabrina Tremblay,[],[],Sabrina Tremblay,"['Sabrina', 'Tremblay']","[u'sabrina', u'tremblay']",Marina Tremblay,0.0,0.0,Neutral,Neutral
57,57,57,365055377269417_379433572498264,299048997203389_365055377269417,,2017-12-12 18:12:35,1,0,1,0,0,0,0,0,"Chapeau Messieurs et Mesdames, c'est tout à votre honneur! Merci! Joyeuses fêtes à vous tous!",[],[],Chapeau Messieurs et Mesdames est tout votre honneur Merci Joyeuses vous tous,"['Chapeau', 'Messieurs', 'et', 'Mesdames', 'est', 'tout', 'votre', 'honneur', 'Merci', 'Joyeuses', 'vous', 'tous']","[u'chapeau', u'messieur', 'et', u'mesdam', u'est', u'tout', u'votr', u'honneur', u'merci', u'joyeus', u'vous', u'tous']",Chateau Messieurs et Mesdames est tout votre honneur Merci Joyeuses vous thus,0.0,0.0,Neutral,Neutral
58,58,58,365055377269417_380659952375626,299048997203389_365055377269417,365055377269417_379433572498264,2017-12-15 14:24:47,0,0,0,0,0,0,0,0,Merci beaucoup Nicole!,[],[],Merci beaucoup Nicole,"['Merci', 'beaucoup', 'Nicole']","[u'merci', u'beaucoup', u'nicol']",Merci beaucoup Sickle,0.0,0.0,Neutral,Neutral
59,59,59,368076550300633_368126506962304,299048997203389_368076550300633,,2017-11-16 10:58:53,0,0,0,0,0,0,0,0,combien d'heures travaillent un steward sur vos bateaux?,[],[],combien heures travaillent steward bateaux,"['combien', 'heures', 'travaillent', 'steward', 'bateaux']","[u'combien', u'heur', u'travail', u'steward', u'bateaux']",combine here travaillent steward beaux,0.0,0.0,Neutral,Neutral
60,60,60,368076550300633_368510703590551,299048997203389_368076550300633,368076550300633_368126506962304,2017-11-17 10:05:21,0,0,0,0,0,0,0,0,Pour plus d'information s'il vous plaît contacter PAIR/APRI.XNCR-mpo.gc.ca.,[],[],Pour plus information il vous contacter PAIR APRI XNCR mpo gc ca,"['Pour', 'plus', 'information', 'il', 'vous', 'contacter', 'PAIR', 'APRI', 'XNCR', 'mpo', 'gc', 'ca']","[u'pour', u'plus', u'inform', 'il', u'vous', u'contact', u'pair', u'apri', u'xncr', u'mpo', 'gc', 'ca']",Your plus information il vous contact PAIR APRI XNCR mop go ca,0.0,0.0,Neutral,Neutral
61,61,61,368076550300633_368126810295607,299048997203389_368076550300633,,2017-11-16 11:00:02,0,0,0,0,0,0,0,0,avez vous un bureau ou office sur québec ville?,[],[],avez vous un bureau ou office sur bec ville,"['avez', 'vous', 'un', 'bureau', 'ou', 'office', 'sur', 'bec', 'ville']","[u'avez', u'vous', 'un', u'bureau', 'ou', u'offic', u'sur', u'bec', u'vill']",avez vous un bureau ou office sur be ville,0.0,0.0,Neutral,Neutral
62,62,62,368076550300633_368509720257316,299048997203389_368076550300633,368076550300633_368126810295607,2017-11-17 10:02:49,0,0,0,0,0,0,0,0,"Oui, nous avons un bureau régional à la ville de Québec.",[],[],Oui nous avons un bureau gional la ville de bec,"['Oui', 'nous', 'avons', 'un', 'bureau', 'gional', 'la', 'ville', 'de', 'bec']","[u'oui', u'nous', u'avon', 'un', u'bureau', u'gional', 'la', u'vill', 'de', u'bec']",Qui nous among un bureau final la ville de be,0.0,0.0,Neutral,Neutral
63,63,63,368076550300633_369144020193886,299048997203389_368076550300633,368076550300633_368126810295607,2017-11-18 18:06:02,0,0,0,0,0,0,0,0,Garde côtière canadienne adresse svp merci,[],[],Garde canadienne adresse svp merci,"['Garde', 'canadienne', 'adresse', 'svp', 'merci']","[u'gard', u'canadienn', u'adress', u'svp', u'merci']",Are canadienne dress sip merci,0.0,0.0,Neutral,Neutral
64,64,64,368076550300633_369187416856213,299048997203389_368076550300633,,2017-11-18 20:59:59,0,0,0,0,0,0,0,0,Frederic Gravel,[],[],Frederic Gravel,"['Frederic', 'Gravel']","[u'freder', u'gravel']",Frederick Travel,0.0,0.0,Neutral,Neutral
65,65,65,368076550300633_369187703522851,299048997203389_368076550300633,368076550300633_369187416856213,2017-11-18 21:01:06,0,0,0,0,0,0,0,0,Moi je serai intéressé comme électricien et toi ?,[],[],Moi je serai comme lectricien et toi,"['Moi', 'je', 'serai', 'comme', 'lectricien', 'et', 'toi']","[u'moi', 'je', u'serai', u'comm', u'lectricien', 'et', u'toi']",Roi je sera comme lectricien et toi,0.0,0.0,Neutral,Neutral
66,66,66,368076550300633_371407923300829,299048997203389_368076550300633,,2017-11-23 23:04:54,0,0,0,0,0,0,0,0,Bookman Celestin regarde ça mec,[],[],Bookman Celestin regarde mec,"['Bookman', 'Celestin', 'regarde', 'mec']","[u'bookman', u'celestin', u'regard', u'mec']",Footman Celestin regarded me,0.0,0.0,Neutral,Neutral
67,67,67,368076550300633_374022196372735,299048997203389_368076550300633,,2017-11-30 05:24:05,0,0,0,0,0,0,0,0,Marc-Alexandre Allain,[],[],Marc Alexandre Allain,"['Marc', 'Alexandre', 'Allain']","[u'marc', u'alexandr', u'allain']",Arc Alexandre Plain,0.0,-0.21428571428571427,Neutral,Neutral
68,68,68,364995907275364_369268236848131,299048997203389_364995907275364,,2017-11-19 01:20:30,1,1,0,0,0,0,0,0,Cyril Ste-marie go.,[],[],Cyril Ste marie go,"['Cyril', 'Ste', 'marie', 'go']","[u'cyril', u'ste', u'mari', 'go']",Cyril Ate marie go,0.0,0.0,Neutral,Neutral
69,69,69,364995907275364_369486253492996,299048997203389_364995907275364,364995907275364_369268236848131,2017-11-19 11:00:26,0,0,0,0,0,0,0,0,Ca prend ans,[],[],Ca prend ans,"['Ca', 'prend', 'ans']","['ca', u'prend', u'an']",A trend and,0.0,0.0,Neutral,Neutral
70,70,70,364995907275364_369486653492956,299048997203389_364995907275364,364995907275364_369268236848131,2017-11-19 11:01:57,0,0,0,0,0,0,0,0,T'en as ?,[],[],en,['en'],['en'],en,0.0,0.0,Neutral,Neutral
71,71,71,364995907275364_369486823492939,299048997203389_364995907275364,364995907275364_369268236848131,2017-11-19 11:02:22,0,0,0,0,0,0,0,0,Oui,[],[],Oui,['Oui'],[u'oui'],Qui,0.0,0.0,Neutral,Neutral
72,72,72,364995907275364_369486920159596,299048997203389_364995907275364,364995907275364_369268236848131,2017-11-19 11:02:44,0,0,0,0,0,0,0,0,Bah c'est oas correcte?,[],[],Bah oas correcte,"['Bah', 'oas', 'correcte']","[u'bah', u'oa', u'correct']",Ah was correct,0.0,0.0,Neutral,Neutral
73,73,73,364995907275364_369525123489109,299048997203389_364995907275364,364995907275364_369268236848131,2017-11-19 12:30:27,0,0,0,0,0,0,0,0,🤓,[],[],,[],[],,0.0,0.0,Neutral,Neutral
74,74,74,364986400609648_366855000422788,299048997203389_364986400609648,,2017-11-13 13:34:35,1,1,0,0,0,0,0,0,Merci pour le beau vidéo.,[],[],Merci pour le beau,"['Merci', 'pour', 'le', 'beau']","[u'merci', u'pour', 'le', u'beau']",Merci pour le beau,0.0,0.0,Neutral,Neutral
75,75,75,364986400609648_366875633754058,299048997203389_364986400609648,,2017-11-13 14:43:30,0,0,0,0,0,0,0,0,Awesome Peter Garapick,[],[],Awesome Peter Garapick,"['Awesome', 'Peter', 'Garapick']","[u'awesom', u'peter', u'garapick']",Awesome Peter Garapick,1.0,1.0,Positive,Positive
76,76,76,364986400609648_366984453743176,299048997203389_364986400609648,,2017-11-13 22:20:25,0,0,0,0,0,0,0,0,Nicolas Roy,[],[],Nicolas Roy,"['Nicolas', 'Roy']","[u'nicola', u'roy']",Nicholas Boy,0.0,0.0,Neutral,Neutral
77,77,77,364971210611167_366685663773055,299048997203389_364971210611167,,2017-11-13 08:14:22,4,3,1,0,0,0,0,0,I feel verry privileged to work with Mario Pelletier every day!,[],[],feel verry privileged work Mario Pelletier every day,"['feel', 'verry', 'privileged', 'work', 'Mario', 'Pelletier', 'every', 'day']","[u'feel', u'verri', u'privileg', u'work', u'mario', u'pelleti', u'everi', u'day']",feel very privileged work Paris Pelletier every day,0.0,0.2,Neutral,Neutral
78,78,78,365080983933523_365608307214124,299048997203389_365080983933523,,2017-11-11 15:40:20,1,1,0,0,0,0,0,0,Moments to remember,[],[],Moments remember,"['Moments', 'remember']","[u'moment', u'rememb']",Moments remember,0.0,0.0,Neutral,Neutral
79,79,79,364328904008731_364401684001453,299048997203389_364328904008731,,2017-11-09 00:24:10,0,0,0,0,0,0,0,0,I wonder what he would say about Phoenix pay system?,[],[],wonder would say Phoenix pay system,"['wonder', 'would', 'say', 'Phoenix', 'pay', 'system']","[u'wonder', u'would', u'say', u'phoenix', u'pay', u'system']",wonder would say Phoenix pay system,0.0,0.0,Neutral,Neutral
80,80,80,362426617532293_363556994085922,299048997203389_362426617532293,,2017-11-06 11:41:13,1,1,0,0,0,0,0,0,Un exemple a suivre pour notre belle jeunesses bravo Monsieur rick Un grand bonjoi de la Belgique,[],[],exemple suivre belle jeunesses bravo Monsieur rick grand bonjoi Belgique,"['exemple', 'suivre', 'belle', 'jeunesses', 'bravo', 'Monsieur', 'rick', 'grand', 'bonjoi', 'Belgique']","[u'exempl', u'suivr', u'bell', u'jeuness', u'bravo', u'monsieur', u'rick', u'grand', u'bonjoi', u'belgiqu']",example sure belle jeunesses bravo Monsieur rich grand borzoi Belgique,0.5,0.4583333333333333,Positive,Positive
81,81,81,359839227791032_359955577779397,299048997203389_359839227791032,,2017-10-27 21:40:28,1,1,0,0,0,0,0,0,Bravo!,[],[],Bravo,['Bravo'],[u'bravo'],Bravo,0.0,0.0,Neutral,Neutral
82,82,82,359839227791032_360223177752637,299048997203389_359839227791032,,2017-10-28 12:36:04,1,1,0,0,0,0,0,0,Belle carrière qui s'amorce,[],[],Belle qui amorce,"['Belle', 'qui', 'amorce']","[u'bell', u'qui', u'amorc']",Selle qui more,0.0,0.5,Neutral,Positive
83,83,83,359401747834780_359581567816798,299048997203389_359401747834780,,2017-10-26 21:12:58,0,0,0,0,0,0,0,0,Hello from Belgium,[],[],Hello Belgium,"['Hello', 'Belgium']","[u'hello', u'belgium']",Hello Belgium,0.0,0.0,Neutral,Neutral
84,84,84,356525411455747_356799708094984,299048997203389_356525411455747,,2017-10-19 08:08:03,2,2,0,0,0,0,0,0,Ma dernière Commissaire-Adjointe! Respect!,[],[],Commissaire Adjointe Respect,"['Commissaire', 'Adjointe', 'Respect']","[u'commissair', u'adjoint', u'respect']",Commissaire Adjointe Respect,0.0,0.0,Neutral,Neutral
85,85,85,352248241883464_352264741881814,299048997203389_352248241883464,,2017-10-06 18:33:32,0,0,0,0,0,0,0,0,Bienvenue chez vous les gars et les filles,[],[],Bienvenue chez les gars les filles,"['Bienvenue', 'chez', 'les', 'gars', 'les', 'filles']","[u'bienvenu', u'chez', u'les', u'gar', u'les', u'fill']",Bienvenue cher les wars les filled,0.0,0.4,Neutral,Positive
86,86,86,351514785290143_351887155252906,299048997203389_351514785290143,,2017-10-05 15:40:46,2,2,0,0,0,0,0,0,On arrive bientôt!!!,[],[],arrive,['arrive'],[u'arriv'],arrive,0.0,0.0,Neutral,Neutral
87,87,87,351514785290143_351887465252875,299048997203389_351514785290143,351514785290143_351887155252906,2017-10-05 15:42:04,1,1,0,0,0,0,0,0,bon retour xxxx,[],[],bon retour xxxx,"['bon', 'retour', 'xxxx']","[u'bon', u'retour', u'xxxx']",on detour xxxi,0.0,0.0,Neutral,Neutral
88,88,88,351514785290143_352084375233184,299048997203389_351514785290143,351514785290143_351887155252906,2017-10-06 07:01:06,0,0,0,0,0,0,0,0,[[STICKER]],[],[],STICKER,['STICKER'],[u'sticker'],STICKER,0.0,0.0,Neutral,Neutral
89,89,89,351514785290143_353195898455365,299048997203389_351514785290143,351514785290143_351887155252906,2017-10-09 08:24:13,0,0,0,0,0,0,0,0,"J'ai hâté de te voir, Katia xxx",[],[],ai de te voir Katia xxx,"['ai', 'de', 'te', 'voir', 'Katia', 'xxx']","['ai', 'de', 'te', u'voir', u'katia', u'xxx']",ai de te voir Latin xxx,0.0,0.0,Neutral,Neutral
90,90,90,351514785290143_351890445252577,299048997203389_351514785290143,,2017-10-05 15:52:06,0,0,0,0,0,0,0,0,Ma fille a ete une partie du voyage,[],[],fille ete partie voyage,"['fille', 'ete', 'partie', 'voyage']","[u'fill', u'ete', u'parti', u'voyag']",filled eye partie voyage,0.0,0.4,Neutral,Positive
91,91,91,351514785290143_351958711912417,299048997203389_351514785290143,,2017-10-05 21:36:22,0,0,0,0,0,0,0,0,Footbag?,[],[],Footbag,['Footbag'],[u'footbag'],Footbag,0.0,0.0,Neutral,Neutral
92,92,92,351514785290143_352836111824677,299048997203389_351514785290143,351514785290143_351958711912417,2017-10-08 07:58:51,0,0,0,0,0,0,0,0,oui à Reykjavik!,[],[],oui Reykjavik,"['oui', 'Reykjavik']","[u'oui', u'reykjavik']",oui Reykjavik,0.0,0.0,Neutral,Neutral
93,93,93,351514785290143_352285608546394,299048997203389_351514785290143,,2017-10-06 20:20:24,0,0,0,0,0,0,0,0,Non maman j étais sur le Des Groseillers,[],[],Non maman tais sur le Des Groseillers,"['Non', 'maman', 'tais', 'sur', 'le', 'Des', 'Groseillers']","[u'non', u'maman', u'tai', u'sur', 'le', u'des', u'groseil']",On maman this sur le Yes Groseillers,0.0,0.0,Neutral,Neutral
94,94,94,350708442037444_353749408400014,299048997203389_350708768704078,,2017-10-11 00:21:04,0,0,0,0,0,0,0,0,Bonjour avouz,[],[],Bonjour avouz,"['Bonjour', 'avouz']","[u'bonjour', u'avouz']",Bonjour avoue,0.0,0.0,Neutral,Neutral
95,95,95,344426709332284_346974495744172,299048997203389_344426709332284,,2017-09-22 09:49:30,1,1,0,0,0,0,0,0,Tu embarques bientôt ???,[],[],Tu embarques,"['Tu', 'embarques']","['tu', u'embarqu']",U embargoes,0.0,0.0,Neutral,Neutral
96,96,96,344426709332284_346981022410186,299048997203389_344426709332284,344426709332284_346974495744172,2017-09-22 10:12:31,1,1,0,0,0,0,0,0,Oui! Le navire se dirige présentement vers l'Arctique.,[],[],Oui Le navire se dirige sentement vers Arctique,"['Oui', 'Le', 'navire', 'se', 'dirige', 'sentement', 'vers', 'Arctique']","[u'oui', 'le', u'navir', 'se', u'dirig', u'sentement', u'ver', u'arctiqu']",Qui He nature se drive sentiment very Critique,0.0,0.2,Neutral,Neutral
97,97,97,344426709332284_346987245742897,299048997203389_344426709332284,344426709332284_346974495744172,2017-09-22 10:32:33,1,1,0,0,0,0,0,0,Bon vent !!!,[],[],Bon vent,"['Bon', 'vent']","[u'bon', u'vent']",On vent,0.0,0.0,Neutral,Neutral
98,98,98,341589869615968_341590349615920,299048997203389_341589869615968,,2017-09-07 14:02:35,0,0,0,0,0,0,0,0,"Bonjour mon nom est Karel, DIEU, jai rencontrer voa equipiers cette apres midi et jaimerais discuter de plus amples informations a propos de notre FUTURE ensemble et de comment on procede bien a vous, votre TRUE ONE, Karel",[],[],Bonjour nom Karel DIEU jai rencontrer voa equipiers cette apres midi jaimerais discuter plus amples informations propos FUTURE ensemble comment procede bien TRUE ONE Karel,"['Bonjour', 'nom', 'Karel', 'DIEU', 'jai', 'rencontrer', 'voa', 'equipiers', 'cette', 'apres', 'midi', 'jaimerais', 'discuter', 'plus', 'amples', 'informations', 'propos', 'FUTURE', 'ensemble', 'comment', 'procede', 'bien', 'TRUE', 'ONE', 'Karel']","[u'bonjour', u'nom', u'karel', u'dieu', u'jai', u'rencontr', u'voa', u'equipi', u'cett', u'apr', u'midi', u'jaimerai', u'discut', u'plus', u'ampl', u'inform', u'propo', u'futur', u'ensembl', u'comment', u'proced', u'bien', u'true', u'one', u'karel']",Bonjour nom Are DIEU jaw rencontrer vol equities cette acres mid jaimerais dispute plus ample information propos FUTURE resemble comment proceed bien TRUE ONE Are,0.175,0.11666666666666665,Neutral,Neutral
99,99,99,341589869615968_341821429592812,299048997203389_341589869615968,341589869615968_341590349615920,2017-09-08 08:16:30,0,0,0,0,0,0,0,0,Merci pour votre question. Nous vous reviendrons bientôt.,[],[],Merci pour votre question Nous vous reviendrons,"['Merci', 'pour', 'votre', 'question', 'Nous', 'vous', 'reviendrons']","[u'merci', u'pour', u'votr', u'question', u'nous', u'vous', u'reviendron']",Merci pour votre question Vous vous reviendrons,0.0,0.0,Neutral,Neutral
100,100,100,341589869615968_341605102947778,299048997203389_341589869615968,,2017-09-07 15:07:04,0,0,0,0,0,0,0,0,Et participer a parade de la fierté ️‍,[],[],Et participer parade de la,"['Et', 'participer', 'parade', 'de', 'la']","['et', u'particip', u'parad', 'de', 'la']",It participer parade de la,-0.25,-0.25,Neutral,Neutral
101,101,101,339056749869280_339130796528542,299048997203389_339056749869280,,2017-08-31 21:30:24,0,0,0,0,0,0,0,0,Bravo l'équipe SAR (safe and rescue),[],[],Bravo quipe SAR safe rescue,"['Bravo', 'quipe', 'SAR', 'safe', 'rescue']","[u'bravo', u'quip', u'sar', u'safe', u'rescu']",Bravo quite SAR safe rescue,0.5,0.5,Positive,Positive
102,102,102,336327280142227_336675220107433,299048997203389_336327280142227,,2017-08-25 05:37:53,1,1,0,0,0,0,0,0,Océanne Marquis pour oli,[],[],anne Marquis pour oli,"['anne', 'Marquis', 'pour', 'oli']","[u'ann', u'marqui', u'pour', u'oli']",anne Marquis pour old,0.0,0.1,Neutral,Neutral
103,103,103,333704420404513_333813687060253,299048997203389_333704420404513,,2017-08-17 16:06:13,1,1,0,0,0,0,0,0,Outmane,[],[],Outmane,['Outmane'],[u'outman'],Humane,0.0,0.0,Neutral,Neutral
104,104,104,333704420404513_333814117060210,299048997203389_333704420404513,,2017-08-17 16:09:20,1,1,0,0,0,0,0,0,Akhoya hadchi rir kdob hhhh,[],[],Akhoya hadchi rir kdob hhhh,"['Akhoya', 'hadchi', 'rir', 'kdob', 'hhhh']","[u'akhoya', u'hadchi', u'rir', u'kdob', u'hhhh']",Akhoya hadchi air knob high,0.0,0.16,Neutral,Neutral
105,105,105,333704420404513_333815453726743,299048997203389_333704420404513,333704420404513_333814117060210,2017-08-17 16:16:46,0,0,0,0,0,0,0,0,Za3ma za3ma,[],[],Za3ma za3ma,"['Za3ma', 'za3ma']","[u'za3ma', u'za3ma']",mamma mamma,0.0,0.0,Neutral,Neutral
106,106,106,328125870962368_329506740824281,299048997203389_328125870962368,,2017-08-06 20:09:13,0,0,0,0,0,0,0,0,Moi,[],[],Moi,['Moi'],[u'moi'],Roi,0.0,0.0,Neutral,Neutral
107,107,107,322245298217092_323370694771219,299048997203389_322245298217092,,2017-07-23 20:17:28,0,0,0,0,0,0,0,0,Andrée,[],[],,[],[],,0.0,0.0,Neutral,Neutral
108,108,108,322245298217092_323590458082576,299048997203389_322245298217092,322245298217092_323370694771219,2017-07-24 07:49:17,0,0,0,0,0,0,0,0,merci,[],[],merci,['merci'],[u'merci'],merci,0.0,0.0,Neutral,Neutral
109,109,109,322245298217092_323538464754442,299048997203389_322245298217092,,2017-07-24 05:09:28,0,0,0,0,0,0,0,0,Pascal Tardif,[],[],Pascal Tardif,"['Pascal', 'Tardif']","[u'pascal', u'tardif']",Rascal Tardif,0.0,0.0,Neutral,Neutral
110,110,110,322245298217092_323703568071265,299048997203389_322245298217092,,2017-07-24 12:55:42,0,0,0,0,0,0,0,0,Frandi TeaBerry,[],[],Frandi TeaBerry,"['Frandi', 'TeaBerry']","[u'frandi', u'teaberri']",Grand TeaBerry,0.0,0.5,Neutral,Positive
111,111,111,322245298217092_325168194591469,299048997203389_322245298217092,,2017-07-27 18:45:44,1,1,0,0,0,0,0,0,"Ben bordel ils embauchent ... Plein de patience à vous tous , débrouillez vous avec Phénix. Mais enfin si vous étes intéressés, il y a toujours une vie à bord à date.",[],[],Ben bordel ils embauchent Plein de patience vous tous brouillez vous avec nix Mais enfin si vous tes il toujours une vie bord date,"['Ben', 'bordel', 'ils', 'embauchent', 'Plein', 'de', 'patience', 'vous', 'tous', 'brouillez', 'vous', 'avec', 'nix', 'Mais', 'enfin', 'si', 'vous', 'tes', 'il', 'toujours', 'une', 'vie', 'bord', 'date']","[u'ben', u'bordel', u'il', u'embauch', u'plein', 'de', u'patienc', u'vous', u'tous', u'brouillez', u'vous', u'avec', u'nix', u'mai', u'enfin', 'si', u'vous', u'tes', 'il', u'toujour', u'une', u'vie', u'bord', u'date']",Men border is embauchent Vein de patience vous thus brouillez vous avec six Mais enfin si vous yes il toujours une vie word date,0.0,0.0,Neutral,Neutral
